Date,Name,Name2,Record#,TypeofInteraction,FemaleAgeclass,FemaleMotherClass,OffspringClass,ObservedReproductiveStatus,EndocrineStatusHormones,CyclePhaseHormones,ReproductiveStatus,Endo2,Endo3,Endo4,Endo5,Endo6,Endo7,Endo8,Pregnantvs.nonpregnant,E1CmgCr,PDGmgCr,CommentMET,EndorineComment,SocialInteraction,InteractionwithMale,Mating,NearMating,Consortship,ObservationMinutes,FollowType,FollowTypeII,Lengthofmating,PelvicThrusts,Male,MaletypeI,MaleTypeII,MaleTypeIII,MatingTypeExcel,MatingTypePercent,MatingTypePercentII,MatingTypeII,MatingTypeIII,Matingtypequestionable,TotalnonresistantProceptiveandResistanceBehaviors,NonResistantBeforeBehaviors,NonResistantDuringBehaviors,Totalnonresistantbehaviors,NonresistantBehaviors,ProceptiveBehaviors,ProceptiveBehaviors_A,TotalunresistedandProcepetivebehaviors,unresistedandProcepetivebehaviors,ResistantBeforeBehaviors,BeforeBehaviors,ResistantDuringBehaviors,DuringBehaviors,TotalResistantBehaviors,ResistantBehaviors,AttractionBehaviors,MaleInspectionBehaviors,AttractionAggression,TotalAggressiveBehaviors,TotalJuvenileDistressBeforeBehaviors,TotalJuvenileDistressDuringBehaviors,NonResistantBeforeFemaleandmalesidebyside,NonResistantBeforeFemaleandmaleenternesttogether,NonResistantBeforeFemalenotangrytowardsmale,NonResistantDuringFemalecooperatiesatbeginningofmating,NonResistantDuringFemalecooperatesaftermatingbegins,ProceptiveBeforeFemaleApproachesMale,ProceptiveDuringFemalehelpswithintromission,ProceptiveDuringFemaletouchesmalegenitaliawithmouth,ProceptiveDuringFemalelickspenis,ProceptiveDuringFemaleputspenisinmouth,ProceptiveDuringFemalespreadsmaleslegs,ProceptiveDuringFemalesitsontopofmale,ProceptiveDuringFemalepullsmalesleginsolicitation,ProceptiveDuringFemalepullsmalesarminsolicitation,ProceptiveDuringFemaleperformspelvicthrusts,ProceptiveDuringFemalecoos,ProceptiveDuringFemalelaysdownontopofmale,ProceptiveDuringFemaleputslegontopofmale,ProceptiveDuringFemalemalefacetoface,ProceptiveDuringFemaledisplaysgenitalstomale,ResistanceBeforeFemaleafraid,ResistanceBeforeFemaleangry,ResistanceBeforeFemalevocalizesagainistmaleapproach,ResistanceBeforeFemalemakessmallnoise,ResistanceBeforeFemalelork,ResistanceBeforeFemalegroan,ResistanceBeforeFemaledistressvocalization,ResistanceBeforeFemalevocalizesgutteralnoise,ResistanceBeforeFemalerunsawayformmale,ResistanceBeforeFemalemovesawayfrommale,ResistanceBeforeFemaleaggressivetowardsmale,ResistanceBeforeFemaleurinates,ResistanceDuringafraid,ResistanceDuringangry,ResistanceDuringmakessamllnoise,ResistanceDuringlork,ResistanceDuringgroan,ResistanceDuringdistressvocalization,ResistanceDuringgiutteralnoise,ResistanceDuringFemaletrystopullaway,ResistanceDuringfemalestrugglesaganstmale,ResistanceDuringFemaleaggressivetowardsmaleduringmating,ResistanceDuringfemaleurinates,AttractionMaleapproachesfemale,AttractionMaletouchesfemalegenitaliawithmouth,AttractionMalesniffsfemalegenitals,AttractionMaletouchesopensfemalegenitals,AttractionMalesmellskissesfemalehand,AttractionMalerubsfemalenongenitals,AttractionMalelicksspermfromfemalegenitalia,AttractionMalespreadsfemaleslegsforinspection,AttractionMalemoansduringmating,AggressionsMaleforcesapartfemalelegs,AggressionsMaleholdsfemale,AggressionsMalechasesfemale,AggressionsMalegrabsfemale,AggressionsMalepullsfemalelegfoot,AggressionsMalepullsfemalearmhand,AggressionsMalepullsfemaledown,AggressionsMalehitsfemaleleg,AggressionsMalebitesfemalelightly,AggressionsMalehitsfemalelightly,AggressionsMaleholdsfemaleonlap,AggressionsMaleembracesfemale,AggressionsMalepositionsfemaleformating,AggressionsMalesitsontopoffemale,AggressionsMalelaysdownontopoffemale,AggressionMalegrumphs,AggressionMalekissgrunts,Juvenilebeforeafraid,Juvenilebeforeangry,Juvenilebeforecrys,Juvenilebeforevocalizes,Juvenilebeforeurinates,Juvenilebeforemaletouchesjuvenile,Juvenilebeforemalepullsjuvenile,JuvenileDuringJuvenilehitsmale,JuvenileDuringJuvenilebitesmale,JuvenileDuringJuveniletriestopullmaleofffemale,JuvenileDuringJuveniletriestointerfere,JuvenileDuringafraid,JuvenileDuringangry,JuvenileDuringcrys,JuvenileDuringvocalizes,JuvenileDuringurinates,JuvenileDuringmaletouchesjuvenile,JuvenileDuringmalepushesjuvenileaway,Malehangingbelowfemale,Malehangsabovefemale,Femalelyingdownundermale,Femalesitsbelowmale,Malerejectsfemaleadvance,Mating01,maletype2,male2miss,femendo,prime,POP,nPOP,CYCN,POPprime,nPOPprime,POPnprime,nPOPnprime,CYCprime,CYCNprime,POPint,nPOPint,filter_$,preglact
34350,Beth,Beth,905,,Adult Female,Mother,Inf no juv,L3,,,Cycling maybe,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,,452,D  found then full day,, , ,Jari Manis,Flanged,Prime Male,Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Male,3, ,1,0,0,1,0,0,0,0,1,1,0,0,1,0
34592,Beth,Beth,1253,,Adult Female,Mother,Inf no juv,L4,,,Cycling maybe,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,N,705,F  full,F, , ,Roman,Flanged,Past Prime,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Past Prime,2, , ,0,0,1,0,0,0,0, , ,0,0,1,0
33168,Betina A,Betina,100,,Adult Female,Non-mother,No infant,Cycling,,,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg, , ,,,Y,Y,,,,285,D  found then full day,D, , ,Rob,Unflanged,Unflanged,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,Unflanged,1, ,0,0,0,1,0,0,0,0,0,0,0,0,1,0
34007,Betina J,Betina,21,Attempt 1,Adult Female,Mother,Inf no juv,,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,N,Y,Y,194,D  found then full day,, , ,Unflanged Male,Unflanged,Unflanged,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unflanged,1, ,0,0,1,1,0,0,0,1,0,0,0,0,1,1
34007,Betina J,Betina,2856,Encounter,Adult Female,Mother,Inf no juv,,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,N,Y,Y,194,D  found then full day,, , ,Flanged Male,Flanged,No Data,No Data,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , ,0,1,1,0, ,0, ,0, ,0, ,1,1
34340,Betina P,Betina,875,Consortship,Adult Female,Mother,Over 4 yrs,,cycling,Not sure,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg,19850,647,,,Y,Y,N,N,Y,815,F  full,F,0.379167, ,Unflanged Male,Unflanged,Unflanged,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unflanged,1, ,0,0,0,1,0,0,0,0,0,0,0,0,1,0
34341,Betina P,Betina,877,,Adult Female,Mother,Over 4 yrs,,,,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,N,338,T  late and lost,, , ,Gagung,Unflanged,Unflanged,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unflanged,1, ,0,0,0,1,0,0,0,0,0,0,0,0,1,0
34338,Betina Q,Betina,867,Consortship,Adult Female,Mother,Over 4 yrs,,,,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,Y,465,T  late and lost,, , ,Roman,Flanged,Past Prime,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Past Prime,2, , ,0,0,1,0,0,0,0, , ,0,0,1,0
33167,Celia,Celia,99,Encounter,Adult Female,Mother,Inf no juv,L2,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,,,,333,D  found then full day,M,0.004861, ,Unflanged male,Unflanged,Unflanged,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,Unflanged,1, ,0,0,1,1,0,0,0,1,0,0,0,0,1,1
35529,Cili,Cili,2299,,Adol Female,Adol Female,,,immature,non-cycling,Immature,non-cycling,No Data,non-POP,No Data,No Data,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,N,785,F  full,F, , ,Fusuyo,Flanged,Prime Male,Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Male,3, ,1,0,1,1,0,1,0,0,0,1,0,1,1,0
33234,Elizabeth,Elizabeth,160,Consortship,Adult Female,Mother,Inf ind juv,L1,Lactating,non-cycling,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg,12929,804,,,Y,Y,N,N,Y,725,F  full,F, , ,Unflanged Male,Unflanged,Unflanged,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unflanged,1, ,0,0,1,1,0,0,0,1,0,0,0,0,1,1
33241,Elizabeth,Elizabeth,164,,Adult Female,Mother,Inf ind juv,L1,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,,,,483,D  found then full day,D, , ,Roman,Flanged,Prime Male,Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,Prime Male,3, ,1,0,1,1,0,1,0,0,0,1,0,1,1,1
33242,Elizabeth,Elizabeth,166,,Adult Female,Mother,Inf ind juv,L1,Lactating,non-cycling,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg,20119,367,,,Y,Y,N,don't know,don't know,780,F  full,F, , ,Unflanged Male,Unflanged,Unflanged,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unflanged,1, ,0,0,1,1,0,0,0,1,0,0,0,0,1,1
33243,Elizabeth,Elizabeth,168,Consortship,Adult Female,Mother,Inf ind juv,L1,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,Y,503,H  lost,H,0.109722, ,Male (no info on type),No data,No data,No Data,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , ,0,1,1,0, ,0, ,0, ,0, ,1,1
33255,Elizabeth,Elizabeth,172,Consortship,Adult Female,Mother,Inf ind juv,L1,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,Y,733,F  full,F, , ,Roman,Flanged,Prime Male,Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Male,3, ,1,0,1,1,0,1,0,0,0,1,0,1,1,1
33256,Elizabeth,Elizabeth,175,,Adult Female,Mother,Inf ind juv,L1,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,Y,771,F  full,F, , ,Unflanged Male,Unflanged,Unflanged,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unflanged,1, ,0,0,1,1,0,0,0,1,0,0,0,0,1,1
33257,Elizabeth,Elizabeth,177,Consortship,Adult Female,Mother,Inf ind juv,L1,Lactating,non-cycling,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg,27328,351,,,Y,Y,N,N,Y,801,F  full,F, , ,Flanged Male,Flanged,No Data,No Data,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , ,0,1,1,0, ,0, ,0, ,0, ,1,1
33261,Elizabeth,Elizabeth,183,Consortship,Adult Female,Mother,Inf ind juv,L1,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,Y,228,D  found then full day,D, , ,Male,No data,No data,No Data,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , ,0,1,1,0, ,0, ,0, ,0, ,1,1
33262,Elizabeth,Elizabeth,185,Consortship,Adult Female,Mother,Inf ind juv,L1,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,Y,763,F  full,F, , ,Subadult F,Unflanged,Unflanged,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unflanged,1, ,0,0,1,1,0,0,0,1,0,0,0,0,1,1
33262,Elizabeth,Elizabeth,2859,Encounter,Adult Female,Mother,Inf ind juv,L1,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,Y,763,F  full,F, , ,Roman,Flanged,Prime Male,Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Male,3, ,1,0,1,1,0,1,0,0,0,1,0,1,1,1
33263,Elizabeth,Elizabeth,186,Consortship,Adult Female,Mother,Inf ind juv,L1,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,Y,793,F  full,F, , ,Roby,Unflanged,Unflanged,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unflanged,1, ,0,0,1,1,0,0,0,1,0,0,0,0,1,1
33263,Elizabeth,Elizabeth,2860,Consortship,Adult Female,Mother,Inf ind juv,L1,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,Y,793,F  full,F, , ,Roman,Flanged,Prime Male,Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Male,3, ,1,0,1,1,0,1,0,0,0,1,0,1,1,1
33264,Elizabeth,Elizabeth,187,Consortship,Adult Female,Mother,Inf ind juv,L1,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,Y,755,F  full,F, , ,male (no info on type =-prob flanged),No Data,No Data,No Data,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , ,0,1,1,0, ,0, ,0, ,0, ,1,1
33267,Elizabeth,Elizabeth,190,,Adult Female,Mother,Inf ind juv,L1,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,N,805,F  full,F, , ,male (no info on type),No data,No data,No Data,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , ,0,1,1,0, ,0, ,0, ,0, ,1,1
33287,Elizabeth,Elizabeth,212,Consortship,Adult Female,Mother,Inf ind juv,L1,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,Y,402,D  found then full day,D, , ,Unflanged Male,Unflanged,Unflanged,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unflanged,1, ,0,0,1,1,0,0,0,1,0,0,0,0,1,1
33288,Elizabeth,Elizabeth,214,,Adult Female,Mother,Inf ind juv,L1,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,N,755,F  full,F, , ,Unflanged Male,Unflanged,Unflanged,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unflanged,1, ,0,0,1,1,0,0,0,1,0,0,0,0,1,1
33493,Elizabeth,Elizabeth,320,Consortship,Adult Female,Mother,Inf ind juv,L2,Lactating,non-cycling,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg,7104,2202,,,Y,Y,N,Y,Y,755,F  full,F, , ,Rob,Unflanged,Unflanged,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unflanged,1, ,0,0,1,1,0,0,0,1,0,0,0,0,1,1
33871,Elizabeth,Elizabeth,422,Consortship,Adult Female,Mother,Inf ind juv,L3,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,Y,475,D  found then full day,D, , ,Frank,Flanged,Past Prime,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Past Prime,2, , ,0,1,1,0, ,0, ,0, ,0, ,1,1
